COTIL,Informática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,132
COTIL,Inglês,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,133
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,134
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,135
COTIL,Lógica de Programação,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,136
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,137
COTIL,Matemática Básica,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,138
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,139
COTIL,Redação Técnica,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,140
COTIL,Sistemas Operacionais e Redes de Computadores,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,141
COTIL,Sociologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20368,142
COTIL,Biologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,143
COTIL,Desenvolvimento de Aplicação Desktop,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,144
COTIL,Desenvolvimento de Aplicação Web I,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,145
COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,146
COTIL,Filosofia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,147
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,148
COTIL,Geografia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,149
COTIL,História,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,150
COTIL,Inglês,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,151
COTIL,Inovação e Empreendedorismo,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,152
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,153
COTIL,Linguagem de Programação Multiplataforma,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,154
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,155
COTIL,Matemática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,156
COTIL,Projeto Integrador I,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,157
COTIL,Química,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,158
COTIL,Sociologia,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,1517,159
COTIL,Análise e Projeto de Sistemas de Informação,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,160
COTIL,Artes,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,161
COTIL,Banco de Dados,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,162
COTIL,Educação Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,163
COTIL,Ética e Cidadania,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,164
COTIL,Física,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,165
COTIL,Informática,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,166
COTIL,Língua Portuguesa,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,167
COTIL,Literatura,2022A,2022,Colégio Técnico de Limeira,Ensino Médio,ALUNO,20304,168
